,BH2_FDSW220017122.1r,BH4_FDSW220017124.1r,BH6_FDSW220017126.1r,BH8_FDSW220017128.1r,BH10_FDSW220017130.1r,BH12_FDSW220017132.1r,BH14_FDSW220017134.1r,BH15_FDSW220017135.1r,DD1_FDSW220008388.1r,DD3_FDSW220008390.2r,DD5_FDSW220008392.2r,DD7_FDSW220008394.1r,DD9_FDSW220008396.1r,DD11_FDSW220008398.1r,DD13_FDSW220008400.2r,DD15_FDSW220008402.2r,DY2_FDME210438600.1b,DY3_FDME210438601.1r,DY6_FDME210438604.1r,DY7_FDME210438605.1r,DY10_FDME210438608.1r,DY11_FDME210438609.1r,DY13_FDME210438611.1b,DY15_FDME210438613.1r,LYG1_FDME210455382.1r,LYG3_FDME210455384.1r,LYG5_FDME210455386.1r,LYG6_FDME210455387.1r,LYG7_FDME210455388.1r,LYG11_FDME210455392.2r,LYG13_FDME210455394.1a,LYG15_FDME210455396.1a,NB1_FDME210455352.1r,NB2_FDME210455353.1r,NB4_FDME210455355.1r,NB6_FDME210455357.1r,NB7_FDME210455358.1r,NB11_FDME210455362.1b,NB12_FDME210455363.1r,NB15_FDME210455366.1r,SY1_FDME210455397.2a,SY3_FDME210455399.2a,SY7_FDME210455403.2a,SY9_FDME210455405.2a,SY11_FDME210455407.1r,SY12_FDME210455408.1r,SY13_FDME210455409.2a,SY15_FDME210455411.2a,ST1_FDME220007465.1r,ST3_L1,ST7_FDME220007471.1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463.1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471.1r,XM2_FDME220007436.1r,XM4_FDME220007438.1r,XM6_FDME220007440.1r,XM8_FDME220007442.1r,XM10_FDME220007444.1r,XM12_FDME220007446.1r,XM14_FDME220007448.1r,XM15_FDME220007449.1r,YC1_FDME220007405.1r,YC3_FDME220007407.1r,YC5_FDME220007409.1r,YC7_FDME220007411.1a,YC9_FDME220007413.1r,YC11_FDME220007415.1r,YC13_FDME220007417.1r,YC15_FDME220007419.1r,ZH1_FDSW220008784.1r,ZH3_FDSW220008786.1r,ZH5_FDSW220008788.1r,ZH7_FDSW220008790.1r,ZH9_FDSW220008792.2r,ZH11_FDSW220008794.2r,ZH13_FDSW220008796.2r,ZH15_FDSW220008798.2r,CXD_1412_FDSW210423229.1r,CXD_1414_FDSW210423231.1r,CXD_1604_FDSW210423236.1r,CXD_1609_FDSW210423241.1r,CXD_1610_FDSW210423242.1r,CXD_1611_FDSW210423243.1r,CXD_1612_FDSW210423244.1r,CXD_1613_FDSW210423245.1r
ZJ_NB_contig_9601535||0_partial_1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78822155,7.494459036,21.07333823,16.7804499,22.44520085,19.20185326,15.73774838,17.66042638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.01136486,38.14290843,42.10963873,30.26986181,17.81605451,24.18910506,32.91400382,28.73700272,0,0,0,0,0,0,0,0,5.304987487,5.419266819,7.264691443,6.655717689,15.68827193,4.786485628,8.303745123,10.85227807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GX_BH_contig_32492721||0_partial,7.461725588,10.90398884,11.47384871,17.27687651,7.789241339,8.882390145,3.67675161,6.120893169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213546901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_23621001||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.628338388,1.053097686,3.377099167,4.916344507,5.257369815,14.66126298,6.583339778,12.71382561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LN_DD_contig_1981181||full,0,0,0,0,0,0,0,0,3.227400329,17.12095886,14.50154993,7.656831199,10.59182425,10.29316989,5.339144791,8.989337392,0,0,0,0,0,0,0,0,10.29852693,12.83354071,11.98756146,6.598306327,3.562935863,10.0688697,1.688895747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.847987979,4.203733835,5.96588098,7.310025651,0.297543699,1.51751709,3.294509043,1.538970642
GD_ST_contig_4535101||full,7.468103091,7.951239847,13.82803622,12.98416475,14.9453017,17.87306068,14.93670212,15.15655378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.675262834,11.57813443,6.085974848,6.044079028,8.152851279,4.708200351,7.539065488,6.55313152,0,0,0,0,0,0,0,0,5.318195517,2.850101536,2.350566541,1.717704504,3.536001214,2.915713994,1.947920773,1.660954658,0,0,0,0,0,0,0,0,9.832391042,15.15603063,8.17799455,13.2906542,11.37500302,12.08188085,12.51570467,10.1263902,0,0,0,0,0,0,0,0
HN_SY_contig_4860671||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26810831,0,11.99384212,0.021445597,214.5987226,24.97883055,3.894823307,5.691741639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_contig_9034360||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748137844,4.680090347,2.3206141,2.270884805,3.097808044,19.90069441,36.56489359,30.5523933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_QD_contig_21432316||full,0,0,0,0,0,0,0,0,29.96041279,15.48463951,29.88042088,27.46081372,19.33982,37.26725332,30.90599337,38.92699258,0,0,0,0,0,0,0,0,25.83861435,47.73084786,49.08440549,36.32570163,44.47705988,94.36156788,66.31600348,67.49023033,1.388083491,0,0.50253692,0.657896476,1.079219398,1.433477454,1.240716932,0,0,0,0,0,0,0,0,0,0.53933295,0,0.291061331,0,0,0,0,0.007940357,0.823474557,0.51842825,0.319117996,0.099550871,1.438108062,0.652821639,0.172514878,0.303994469,2.129245709,1.838571466,1.785449792,0.89670004,0.733612675,1.317179668,1.645596133,1.458728289,4.550155891,2.640905624,3.922793617,6.648036266,2.651488408,3.257947483,2.380716218,4.051190885,0,0,0,0,0,0,0,0,8.672475402,14.32636297,0,12.60104168,10.14123282,7.087238464,10.01692549,8.374471649
GD_ZH_contig_22220208||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.973656016,2.147452394,13.45335235,2.733118311,4.498120583,4.795164063,7.299345141,4.256417809,0,0,0,0,0,0,0,0
HN_SY_contig_27112039||full.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.264563934,12.66472546,8.25780516,13.77592461,22.1254304,12.164894,8.514340899,10.51015257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_contig_16168480||full,2.104837673,2.498328216,3.133574277,4.79780707,3.283084663,4.459892596,7.845349947,7.261160026,0.277979568,0,0,0,0,0,0,0,0,4.668888012,0,0,0,0,0,0,8.311150857,17.29160968,6.062690746,8.601033208,6.019700569,7.926310317,7.484099609,1.562868156,4.644632294,1.076039559,3.930703625,2.590353208,7.16396972,6.660031086,7.505777622,6.929356658,0,0,0,0,0,0,0,0,18.23539536,9.3157516,8.969032668,5.464858646,17.27747897,19.47449269,12.35431021,9.724704847,14.8805647,12.41189661,17.1359269,11.22758106,21.58136374,30.20908985,16.96790809,14.92414866,37.81560164,20.50341811,11.57289924,11.82143658,26.2311969,34.37359975,18.43879077,16.04347051,3.892923475,1.525905837,1.346154514,1.398760022,0.858244533,2.710464047,3.12062865,1.309746429,4.653775836,11.42728373,7.062184562,6.033432744,6.688742822,5.575269347,7.099239398,5.180725822,12.68800845,16.28468338,8.517812482,9.283815415,23.54844544,22.47506439,18.06513827,19.12866378
JS_YC_contig_15858401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.780938893,4.888333268,4.854906215,8.571599483,5.115447118,11.58407019,4.191347101,8.615463683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ZH_contig_2883502||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788158816,0,3.061786625,3.299341224,2.909812847,2.34640711,2.119278435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.39217865,30.91182354,34.63441514,35.32949683,28.76816828,28.77725339,23.56239029,21.55381864,0,0,0,0,0,0,0,0
JS_YC_contig_19061948||full.1,0,0,0,0,0,0,0,0,7.750277714,3.67502953,2.368700004,2.023042617,4.981426174,6.616636785,1.72962334,1.952620339,0,0,0,0,0,0,0,0,15.98602838,16.84333496,13.13985573,29.66413073,30.23479673,10.41902829,90.81489094,171.6785811,36.38816664,15.12170448,30.11288738,31.89392329,38.22912736,28.79152261,35.04837837,27.94778468,0,0,0,0,0,0,0,0,15.65036126,11.64296311,12.45117792,11.70596535,3.419810074,0.390949031,4.198642615,2.926800776,19.07503504,17.29255371,28.54126549,6.11334109,26.95648618,26.75091412,21.36874579,36.51933929,12.89889367,10.13870714,10.43634105,3.96780496,14.99312989,6.842939562,6.83375671,8.972880807,12.003236,14.27999052,9.968409034,13.52454335,10.63928526,20.06750884,13.4900011,17.13336175,0,0,0,0,0,0,0,0,9.364953119,8.272274985,0.662570891,3.331730262,9.261986581,8.40868992,8.087976265,11.3194633
JS_YC_contig_25774039||full_1,0,0,0,0,0,0,0,0,0,0,0.78560099,0.656947281,1.727176808,2.101008235,0.383139559,1.22580554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84986284,16.98905895,19.81454612,5.275432045,7.067536827,8.12570551,4.820431482,5.750199295,0,0,0,0,0,0,0,0,1.241414551,0.900696923,0,0.895435127,0,0,0.542890498,0
JS_LYG_contig_6529456||full,0.130780856,0,0.318623604,0,0.486077584,0,1.280363667,0.881829542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.758907066,4.043949803,5.412919238,8.259458771,3.001077273,1.887830078,4.109135401,0,1.105423237,0,0.297076988,0.095570479,0.239369209,0,1.42548654,1.629707861,0,0,0,0,0,0,0,0,6.257416246,1.902797485,1.495300152,1.666114226,1.661091289,0,1.620765217,1.885804727,12.54134058,10.75538222,11.75607618,2.044132019,14.67966606,9.765634093,8.32634292,8.862970323,22.20147285,9.812409915,6.591731761,14.17489864,13.73687711,8.99568986,7.154490366,10.94327062,0.437420491,0,0.193717275,1.055169597,0.299890804,0.346552472,0.73835642,0.213292673,0,2.458875834,0,1.230040921,1.344087165,0,0.969402531,1.704642257,18.04175336,29.39090781,2.987249949,10.23227155,31.00108,28.19187805,27.7270791,19.76450721
ZJ_WZ_contig_8685991||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.296330427,6.558611024,4.578775368,3.306634679,3.952745009,2.799961269,0,0,1.401330065,1.207636242,2.708829935,2.302719276,3.1154703,3.147507056,2.353417298,4.287822339,0,0,0,0,0,0,0,0,0,0,0.03109467,0,0.476240907,0.64053857,0.047960506,0.01971333,18.41377268,10.25358023,6.917727599,5.55292003,10.45495418,6.862609394,8.745553946,8.101998921,0,0,0,0,0,0,0,0,0,0.289710034,0,0,0,0,0,0,0,0.666033888,0.106283103,0,0.189463371,0.338996561,0.839791261,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_7000753||full,0,0,0,0,0,0,0,0,22.02755828,13.49149968,13.85426824,8.699181444,15.18792733,13.54328818,20.69017555,7.152631626,0,0,0,0,0,0,0,0,19.57613955,25.29312947,27.73000345,27.65673791,37.24852401,39.62811633,13.82528957,11.26339362,0,0,2.431291653,0.412742755,2.292455722,0.695514989,0.068091559,0.050310976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9639236,9.799708018,6.900959287,1.610233321,5.370686714,3.718716481,3.873137394,2.201923423,0.314801501,0,0,0.419904118,1.056351953,0,0.023344101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185056737,0,0,0
ZJ_WZ_contig_24632883||0_partial_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.31969235,3.103301116,7.752858594,11.16992229,14.10068462,11.3213139,11.98129502,9.938083192,0,0,0,0,0,0,0,0,0.301530582,0,0,0,0,0,0,0,11.31497423,10.58159799,13.4793565,9.755453061,15.40939114,11.19887022,13.47265571,4.468993388,0.056545457,0.509723835,0.215919594,0,0.9041759,0.155849107,0.100404257,0,8.125616419,7.893799681,9.788297567,7.761275161,6.52015165,9.849376466,9.225574668,9.221148046,0,0,0,0,0,0,0,0,3.166939579,5.228751046,0,0,18.8799463,13.53662243,7.733076927,8.590938422
JS_YC_contig_2032233||full_1,0,0,0,0,0,0,0,0,0,0,0,0.326609445,0.313332048,2.483987171,1.031881552,6.521738326,0,0,0,0,0,0,0,0,0.382374802,0,0,0,0,0,0,0,1.12692394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834477092,6.695899511,4.697423948,17.46221006,7.745252731,12.24123389,20.59542843,29.29395542,0,0,0,0,0,0,0,0,0,0,0,1.737933297,0,0,0,0.157649813
FJ_XM_contig_21018703||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080305959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75850488,39.11338367,27.98508725,21.5665058,5.736587008,1.42010449,6.129794481,19.959267,0,0,0,0,0,0,0,0,5.088927853,7.010356586,11.52479502,12.44027831,9.409348969,5.80145583,5.064567051,6.485357172,0.055800804,0.3496785,0.506682272,0.287104565,0,2.419876567,0.603818276,0.090554433,4.229250456,18.0459706,6.004819985,24.01796553,16.48078045,15.49290949,13.58718775,17.97979085,0,0,0,0,0,0,0,0
HN_SY_contig_34539387||full_1,1.129945472,0.279859348,0,0,2.809096869,1.058058076,0.857280969,1.568494638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.518402799,0,3.529624969,0.246912537,6.744604269,11.19640358,13.14553455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HN_SY_contig_11772486||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.728022204,1.232390169,576.5896042,82.86165638,5.158296678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ZH_contig_5751759||full.2,28.35950131,27.93087715,44.7451389,43.58268371,24.41952724,37.11297169,33.59920445,30.02727605,145.5317775,115.5027217,110.9792352,101.0538518,129.9616048,126.0786723,126.0128863,105.8582188,1.262521231,43.04719011,1.509757387,0,0.370235991,0,0,0,77.01840103,74.32356125,72.96611053,136.0015484,147.5859266,61.38991085,96.12621357,47.43259641,46.0674272,13.17649269,37.50983003,41.38684833,42.82690762,33.96313399,27.48817843,25.32361564,0,0,0,0,0,0,0,0,28.00579065,41.57140638,34.0415963,36.84475027,10.68566936,12.02010054,23.55947105,20.13753493,40.06527049,34.83710627,42.39485956,43.44927693,45.42590251,39.30629852,48.04371117,14.48166538,58.43305254,78.23994848,88.2099503,66.19863165,57.12610298,78.86845733,48.96180415,70.48837597,99.02005733,93.43733491,100.5894627,85.88972067,77.31649157,80.04439743,91.19584747,80.07661683,6.259717706,32.72629347,4.840493673,34.91413275,31.61916786,28.42419706,23.81631945,26.65906191,197.4999494,197.9610967,95.87258095,96.07017149,206.8663546,203.0443303,189.1244053,174.1027131
JS_YC_contig_22976930||0_partial.1,0,0,0,0,0,0,0,0,6.45082112,4.171691362,6.448268872,5.531813756,4.958780386,5.635617079,8.663023391,12.81603329,0,0,0,0,0,0,0,0,44.0949412,66.32400035,61.90008751,48.34178976,42.86141535,92.46721888,65.05227585,7.526187211,42.1529045,14.72519599,34.06676746,33.35577327,35.71162953,28.02175154,27.22728389,21.45020273,0,0,0,0,0,0,0,0,1.408162377,1.036140523,1.045132462,1.118082325,0.028478629,0,0.855598067,0.609602224,43.38657959,38.47801096,42.90743937,19.03961845,47.58128885,53.3783124,42.67514417,47.49484054,4.469222096,6.289952233,6.717104442,9.153342206,7.754659946,5.286536107,7.157976849,5.809517848,13.60566509,10.8052922,10.32339723,20.01380069,17.38333002,19.38147878,18.12397987,22.01639307,0,0,0,0,0,0,0,0,99.45082106,115.34719,13.2027822,64.34359171,83.48416555,77.17931189,72.17291546,70.23898211
ZJ_WZ_contig_21553032||full,5.662032428,4.431980674,1.923054909,1.532545134,5.663056902,3.190036382,15.23715469,12.5447171,20.11315623,26.28906211,15.30393164,20.32943996,17.38509411,25.01612741,16.2299624,23.79582643,0,0,0,0,0.64103922,0,0,0,55.91635593,52.41956416,72.43642825,62.29479581,59.90127495,64.21884753,70.58006186,64.60836557,37.068506,11.59143126,23.82907173,36.88593332,26.4477268,22.82277664,27.01025173,13.32258573,0,0.767660827,0,0,0,0,0,0.154975655,9.483394544,12.41091575,4.10868134,11.64091652,1.938884382,1.799940143,7.026056254,4.56330928,40.55617595,37.21990757,36.82862433,26.54714253,29.19288886,37.50735859,24.42803574,55.13931341,29.07523612,32.52496364,32.62278922,33.9424501,30.87028375,30.91605084,31.79908246,30.45770774,12.03318706,17.78699462,19.88056798,29.1581601,17.33227284,21.77162592,25.20629819,24.8411554,0,0.046522393,0,0,0,0,0,0,76.14140297,91.78601097,17.84727098,104.2198054,88.19597535,90.75462927,71.88631228,76.64905889
HN_SY_contig_23155015_fragment_1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349120458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.80703548,1.417419898,29.93891044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_29135820||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652190613,0,14.37084191,10.83237265,13.29055937,2.01827649,9.123320057,9.469121417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ_XM_contig_30001725||full,0.107048078,0.154337454,2.432941728,0,0.752485592,0,0,0.609411552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587926246,4.002790748,3.172554698,11.10832046,0.1934663,2.47161131,7.365333937,7.603579842,0,0,0,0,0.504924396,0,0,0,3.358538733,10.79100342,17.06941628,11.86964723,9.684005645,8.953762686,9.792191331,5.245784683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HN_SY_contig_18596222||full,2.836571866,1.840851169,1.927777966,2.054662728,1.069153814,3.048052585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22600901,4.721329708,16.83331975,1.323195553,17.1916234,3.785884879,3.314910779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GX_BH_contig_2108428||full_1.1,19.00064139,12.8179924,11.12234719,12.00333506,19.00730424,10.13561573,7.846639621,11.76343819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273746225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ZH_contig_4502808||full,0.381326459,0,0.077779817,0,0,0,0,0.112250778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725136238,0.007544246,0,0.461860049,1.722523273,3.532331973,4.214670686,2.125630991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.183799976,7.343307877,3.643834462,8.334548213,7.430788599,6.659218333,5.206605791,7.201922936,0,0,0,0,0,0,0,0
SD_DY_contig_5197758||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.08384495,10.85561906,10.68318336,6.016200467,5.335743571,13.5903756,15.22355539,6.923653513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_contig_16964788||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.170794733,1.319179147,6.437394444,7.271045197,8.920615421,11.37949394,9.802270821,6.1335998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.827090128,3.295534606,4.524978036,2.721723415,5.94601651,3.979740158,3.528078714,2.063525729,0,0,0,0,0,0,0,0,0,0,0,0,0.194766317,0,0.343720087,0,10.09357886,14.13333818,6.680593308,17.46542136,16.25609786,10.15101638,11.74861369,11.93271074,0,0,0,0,0,0,0,0
JS_LYG_contig_2779212||full.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.965051567,3.772667628,15.38181938,0.233241081,0,67.96727058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HN_SY_contig_28808719||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.549798158,7.974436975,11.06339078,5.506358151,18.33868225,1.056809465,14.4763944,39.51750329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ST_contig_16989125||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.601979156,1.110198065,2.009576765,0.511466057,24.13824121,15.76113682,4.903122638,4.329556182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26811335,4.590711801,1.037169796,4.97984648,3.880060189,2.97924052,3.609317366,6.86931833,0,0,0,0,0,0,0,0
ZJ_WZ_contig_2693695||full_1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178903415,0,0,0,0,6.825756437,1.406668119,5.456364335,8.229585036,10.3544702,12.15322793,7.46847515,13.95406917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64839842,16.6403517,13.23788492,10.64894592,11.03787356,12.8022421,12.95752106,2.923191447,0,0,0,0,0,0,0,0,19.52297283,15.35248913,19.7003797,15.30366604,18.44769255,14.63991141,23.42034004,17.11534654,0,0,0,0,0,0,0,0,0,0.153165267,0,0.256644411,0.607554217,0,0.066284325,0.611350189
JS_YC_contig_25015371||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648268879,0,0,0,0,0,0,0,0,0.371562408,0,0.120890116,0.784911903,0.943496903,0,0.378086302,0,11.07724582,11.157277,10.74880574,16.67514889,11.97205413,12.81860551,10.12054437,12.63654534,0,0,0,0,0,0,0,0,0,0,0.65246215,0,0,0,0,0
GD_ST_contig_15164244||full_fragment_1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.082937444,3.806249187,28.95603445,1.568499628,1.210614546,14.34173974,21.83379013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
