host,BH2_FDSW220017122-1r,BH4_FDSW220017124-1r,BH6_FDSW220017126-1r,BH8_FDSW220017128-1r,BH10_FDSW220017130-1r,BH12_FDSW220017132-1r,BH14_FDSW220017134-1r,BH15_FDSW220017135-1r,DD1_FDSW220008388-1r,DD3_FDSW220008390-2r,DD5_FDSW220008392-2r,DD7_FDSW220008394-1r,DD9_FDSW220008396-1r,DD11_FDSW220008398-1r,DD13_FDSW220008400-2r,DD15_FDSW220008402-2r,DY2_FDME210438600-1b,DY3_FDME210438601-1r,DY6_FDME210438604-1r,DY7_FDME210438605-1r,DY10_FDME210438608-1r,DY11_FDME210438609-1r,DY13_FDME210438611-1b,DY15_FDME210438613-1r,LYG1_FDME210455382-1r,LYG3_FDME210455384-1r,LYG5_FDME210455386-1r,LYG6_FDME210455387-1r,LYG7_FDME210455388-1r,LYG11_FDME210455392-2r,LYG13_FDME210455394-1a,LYG15_FDME210455396-1a,NB1_FDME210455352-1r,NB2_FDME210455353-1r,NB4_FDME210455355-1r,NB6_FDME210455357-1r,NB7_FDME210455358-1r,NB11_FDME210455362-1b,NB12_FDME210455363-1r,NB15_FDME210455366-1r,SY1_FDME210455397-2a,SY3_FDME210455399-2a,SY7_FDME210455403-2a,SY9_FDME210455405-2a,SY11_FDME210455407-1r,SY12_FDME210455408-1r,SY13_FDME210455409-2a,SY15_FDME210455411-2a,ST1_FDME220007465-1r,ST3_L1,ST7_FDME220007471-1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463-1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471-1r,XM2_FDME220007436-1r,XM4_FDME220007438-1r,XM6_FDME220007440-1r,XM8_FDME220007442-1r,XM10_FDME220007444-1r,XM12_FDME220007446-1r,XM14_FDME220007448-1r,XM15_FDME220007449-1r,YC1_FDME220007405-1r,YC3_FDME220007407-1r,YC5_FDME220007409-1r,YC7_FDME220007411-1a,YC9_FDME220007413-1r,YC11_FDME220007415-1r,YC13_FDME220007417-1r,YC15_FDME220007419-1r,ZH1_FDSW220008784-1r,ZH3_FDSW220008786-1r,ZH5_FDSW220008788-1r,ZH7_FDSW220008790-1r,ZH9_FDSW220008792-2r,ZH11_FDSW220008794-2r,ZH13_FDSW220008796-2r,ZH15_FDSW220008798-2r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
JS_LYG_bin_85,0,0,0,0,0,0,0,0,0.822359794,0.204845861,0.16331316,0.265335744,0.182353836,0.148842794,0.397135513,0,0,0,0,0,0,0,0,0,2.658638914,9.971819042,13.81516412,7.884927977,8.018473773,24.45577339,0,0,0.58350226,0.008794466,0.989777152,0.775143609,0.813777849,0.831947887,0.512614705,0.522665782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990127131,1.914665736,2.130322751,1.42982184,1.838310297,1.622697256,1.461909969,0.504818121,0,0,0,0.266381538,0.182572348,0.07569179,0,0,5.251484559,4.703769096,5.460625521,4.389178651,4.989847497,4.587256111,5.955195729,4.206246232,0,0,0,0,0,0,0,0,14.86200661,10.61477701,12.5145863,8.311758924,13.27375593,12.39756849,14.40416167,10.21958078
JS_LYG_bin_89,0,0,0,0,0,0,0,0,2.105311773,0,0.479487349,0.140964122,0.264549506,0.081929968,0.529281141,0,0,0,0,0,0,0,0,0,3.036157362,1.62466799,2.508380489,6.792138241,7.61283037,0.522963757,13.07373014,4.402208894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.201885036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47522488,0.995104778,1.102953489,0.576105824,1.309947626,5.144820704,2.293703845,2.753638387,0.00027548,0.297087575,0.401662391,0.360973568,0.336622503,0,0.209550324,0.120270825,0,0,0,0,0,0,0,0,1.85567072,3.588169805,0,0.281689487,4.662244342,2.960423473,2.74863555,4.89749103
JS_LYG_bin_9,0,0,0,0,0,0,0,0,1.694182001,0.717949002,0,0.514238606,0.843773339,3.917831873,1.064584567,3.892919634,0,0.000446882,0,0,0,0,0,0,35.51181928,35.60710801,24.53980596,16.77266527,20.3466447,35.45429402,130.2633484,130.4254182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076415856,0.5639045,0.655160378,0.102287904,1.058964992,0.703982276,0.882422753,1.763022478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007559312,0,0.186039702,0,0.469371166
JS_LYG_bin_90,0,0,0,0,0,0,0,0,6.526747288,8.43377564,2.776574093,9.831999984,4.511679599,4.339487087,5.253759862,4.066628598,0,0,0,0,0,0,0,0,1.737164676,7.144164531,13.79043473,4.02937767,6.918749573,21.56238671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.201333545,0.553854353,1.026222946,0.812747508,0.461745246,0.645523187,0.82481135,0.552317319
JS_LYG_bin_91,0,0,0,0,0,0,0,0,0.020482612,0,0.314227018,0.163844768,0.152188548,0,0,0,0,0,0,0,0,0,0,0,30.32363215,18.78447003,35.95969827,8.698890428,9.326909216,12.74904629,8.908104317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.365856762,1.654081733,0.441250521,0.885268413,0.392751595,1.222052832,1.057148869,1.77076103
JS_LYG_bin_94,0.078100639,0.000860623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.84305386,4.795644241,15.021881,0,1.424404305,4.172066777,3.551075388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_bin_98,0,0,0,0,0,0,0,0,53.77086288,63.30581996,49.56917294,52.66111928,60.93156762,55.37128704,57.35335589,42.89309477,0,0,0,0,0,0,0,0,13.71223992,27.69702013,24.46378848,28.93942839,33.49100584,30.65467688,17.15375703,1.963260794,8.635665647,3.065732707,6.498485062,7.326739351,10.56397152,2.477584019,1.704676276,0.901548963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450723487,0.351249498,0.667493884,0.134182766,0.710140815,0.75746498,0.495709344,0.048517922,0,0,0,0,0,0,0,0,0.019125581,0,0,0,0.004377771,0.078929865,0.006791947,0,0,0,0,0,0,0,0,0,22.22180753,21.61730382,8.754332891,11.07740211,13.46250509,12.3898736,12.60067701,13.10515206
JS_LYG_bin_99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.067425,7.772083693,11.39719376,6.725966163,8.952476071,2.032101418,0.34856399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_YC_bin_101,0,0,0,0,0,0,0,0,0,0,0,0,0.001790743,0.758811969,0.774281985,0.177430889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101120733,0,0,0,0,0,0,0,0,0,0,0,19.10780631,11.79287682,16.8122884,22.68629525,17.5811041,12.94664339,12.31667428,18.43782861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_YC_bin_102,0,0,0,0,0,0,0,0,0,0,0,0.012334623,0,0.193483781,0.612430223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.102959774,0,0.06604516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.15376915,4.940940386,6.412378687,13.54477168,6.3653592,6.670757986,7.825839689,11.59233711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_YC_bin_103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.214427953,3.8852287,1.660333123,24.44585268,5.779671237,2.701623878,1.490965689,11.11625126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_YC_bin_105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.805200571,0.460712285,1.975998822,2.315719784,2.086192646,2.178918185,2.039277569,0.907490649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206162295,0.064547088,0.174546119,0,0.565393198,0.306634752,0.323461715,0,0,0,0,0,0,0,0,0,5.709257663,4.078886939,4.663953294,5.036636524,7.428548262,7.76088843,7.862795505,5.590049594,0,0,0,0,0,0,0,0,0,0,0,0,0.423829874,0.522741524,0.286454762,0.196975805
JS_YC_bin_107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055489813,0,0.237651981,0.330033757,1.407172404,0,0.120738887,0,0,0,0.099857905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826553071,0,0,0,0.055381072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23714035,13.96835382,15.70029194,12.91024519,15.03547065,22.36482119,16.76873798,12.99009469,0,0,0,0,0,0,0,0,0,0,0,0,0.900625229,0.612431461,0.437309817,1.342077819
JS_YC_bin_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.152581627,0.897091943,3.690475136,4.339719627,3.928798119,4.336596862,3.928001975,2.963963158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.690794736,3.35116125,3.20906478,1.219923945,2.843644375,2.423919807,3.381827173,0.409535902,0,0,0,0,0,0,0,0,12.55063204,11.19779365,9.765284512,8.847952906,9.410549498,14.45852301,15.08852042,9.504020762,0,0,0,0,0,0,0,0,3.41505232,2.956827879,1.810379647,0.16586641,8.591051132,7.337630768,6.272184336,6.165758467
