Candidatus.Falkowbacteria Chlamydiae Fibrobacteres Candidatus.Latescibacteria Candidatus.Parcubacteria Calditrichaeota Tenericutes Candidatus.Kariarchaeota Candidatus.Bathyarchaeota Spirochaetes candidate.division.WWE3 Candidatus.Rokubacteria candidate.division.Zixibacteria Candidatus.Schekmanbacteria Candidatus.Dadabacteria Candidatus.Krumholzibacteriota Candidatus.Hydrogenedentes Nitrospinae Euryarchaeota Ignavibacteriae Deinococcus.Thermus Thaumarchaeota Rhodothermaeota Thermoplasmatota Lentisphaerae Kiritimatiellaeota Candidatus.Aminicenantes Candidatus.Eisenbacteria Unclassified.Bacteria Verrucomicrobia Other.Proteobacteria Nitrospirae Thermodesulfobacteria Gemmatimonadetes Proteobacteria.Betaproteobacteria Firmicutes Planctomycetes Cyanobacteria Actinobacteria Bacteroidetes Acidobacteria Proteobacteria.Alphaproteobacteria Chloroflexi Proteobacteria.Deltaproteobacteria Proteobacteria.Gammaproteobacteria Candidatus.Falkowbacteria.HOST Chlamydiae.HOST Fibrobacteres.HOST Candidatus.Latescibacteria.HOST Candidatus.Parcubacteria.HOST Calditrichaeota.HOST Tenericutes.HOST Candidatus.Kariarchaeota.HOST Candidatus.Bathyarchaeota.HOST Spirochaetes.HOST candidate.division.WWE3.HOST Candidatus.Rokubacteria.HOST candidate.division.Zixibacteria.HOST Candidatus.Schekmanbacteria.HOST Candidatus.Dadabacteria.HOST Candidatus.Krumholzibacteriota.HOST Candidatus.Hydrogenedentes.HOST Nitrospinae.HOST Euryarchaeota.HOST Ignavibacteriae.HOST Deinococcus.Thermus.HOST Thaumarchaeota.HOST Rhodothermaeota.HOST Thermoplasmatota.HOST Lentisphaerae.HOST Kiritimatiellaeota.HOST Candidatus.Aminicenantes.HOST Candidatus.Eisenbacteria.HOST Unclassified.Bacteria.HOST Verrucomicrobia.HOST Other.Proteobacteria.HOST Nitrospirae.HOST Thermodesulfobacteria.HOST Gemmatimonadetes.HOST Proteobacteria.Betaproteobacteria.HOST Firmicutes.HOST Planctomycetes.HOST Cyanobacteria.HOST Actinobacteria.HOST Bacteroidetes.HOST Acidobacteria.HOST Proteobacteria.Alphaproteobacteria.HOST Chloroflexi.HOST Proteobacteria.Deltaproteobacteria.HOST Proteobacteria.Gammaproteobacteria.HOST
Chloroflexi 0.127991147829023 0.134004722337164 0.041696337484877 0.212833722586508 0.116511657128335 0.185485333539806 0.172883214808608 0.121375192474424 0.0683261575723263 0.310448009411063 0.2038634782498 0.162302223178948 0.159245431607978 0.217436788500562 0.107875986086979 0.0712731462447474 -0.396063593485759 0.149347586340433 0.428375726451244 0.259710323020897 0.565390458956621 0.270061285071589 -0.383205513661514 0.232356004211563 0.219074564035333 0.330603069812351 0.346855189978903 0.349229134035614 0.325129575002435 0.334452186087353 0.277580689174106 0.267480414947368 0.23564331020339 0.315113703701299 -0.191364161521486 -0.0782108247739977 0.0755377764252198 -0.301209628425534 -0.149568465834991 0.471274744032532 0.340610413527803 -0.0223466322032574 1 0.40497840506002 -0.0592367641989354 0.334576191640962 0.126780046343202 -0.291014717982568 0.138353390215385 0.164915844480179 0.217880367350379 0.17020388847606 0.126922961745204 -0.338805780899027 0.152843039564274 0.198837218736558 0.306051089511899 0.157900760254934 0.0451780817226047 0.203980989532351 -0.221961429048403 -0.0607981682396371 0.0450869917433739 0.41939254601065 0.349919444000985 0.456998720145102 0.307192583328084 -0.417132044725802 0.0656964492557667 0.179425099375317 0.160805125212841 0.173955661948184 0.415404331386554 0.130573568923811 0.150381887748099 0.344365558078657 0.24957865578143 0.255229985589962 0.44047746063199 0.105338257478027 -0.0673488377950948 0.166423352937364 -0.286032012608234 0.30780954863519 0.222249804340401 0.469267334767605 0.0413069981346624 0.819713054828642 0.403866846095638 0.0553066824863606
Proteobacteria.Deltaproteobacteria -0.0168662721721452 -0.00856323156123598 -0.118655397621107 0.144304260970581 -0.0350428500618618 -0.115946012585899 -0.0334662948419022 -0.113882384548285 -0.0495704715625334 0.180363519221095 0.209553806724599 -0.133354790264762 0.108954217417931 0.487440527745808 -0.109331739868832 0.436031612530995 -0.226511767529881 -0.193774598587943 0.773119451020252 -0.0555095963603963 -0.127098265011329 -0.106133910118931 -0.227244470123876 0.401408876015501 -0.112295818204111 0.399553510033328 0.638504877208613 0.516680804956406 0.0116563839105637 -0.135351186642647 0.0423874266035242 0.771740414739253 0.0142441390947679 -0.316169297064676 -0.125150553362527 0.192124215322872 -0.137753215901433 -0.0290490198883649 -0.257907318730726 0.337153753297624 -0.170559904191863 -0.249100864200345 0.40497840506002 1 0.415832349766557 -0.0317988253278826 -0.0361403500253197 0.00543263617234343 0.181462701005654 -0.0265908966318457 -0.14762387443178 -0.0712429719052495 -0.114936440474845 -0.00608663341734813 -0.0127215174958518 0.21133323214365 -0.0175084034296839 0.114887611619156 0.627589819140659 -0.198719127718597 0.126317407029441 -0.00821624369407099 -0.177714963444691 0.786081743936468 -0.0331327181023188 -0.0492802508068886 -0.0705632678741005 -0.202323700722719 0.512702971524538 -0.0876275610966432 0.00143017503054968 0.352649518498679 -0.155628228940956 -0.123150989778857 -0.102507583622136 -0.289242683728821 0.0184830076647299 0.0937642895156145 -0.29474843023086 -0.0455083115405269 0.13429385650735 -0.340328805674772 -0.0640372958569658 -0.297492651409147 0.178939154704309 -0.230378203213779 -0.340944918697712 0.0088987047592575 0.793213947048148 0.314551088514971
Proteobacteria.Gammaproteobacteria 0.136478658521719 0.142365566668107 -0.0658715132398434 0.0273465850103847 -0.0480667253495609 -0.144508536301956 -0.100414647517994 -0.0480471432432808 0.00798725930174005 0.32701698999431 0.134149078205768 -0.0934834709595274 0.0279434389829113 0.409068641938555 0.0392090413823546 0.573527527459634 0.0130007769681022 -0.126136720779773 0.168893091384225 0.156116454503306 -0.396043235124611 0.133716767087547 0.031408499517219 0.0519302462216465 -0.0427107644085365 0.268493347335285 0.0224383273681411 -0.113937374533025 0.0885619885351778 -0.286670007489317 0.242894182607819 0.29502702101341 0.1966826264084 -0.0832474997866671 0.131242540625824 -0.03973978334137 -0.122877958046245 -0.211843689281744 -0.0363254172320012 0.418624973373067 -0.152646810367772 -0.198079384036848 -0.0592367641989354 0.415832349766557 1 -0.311021115125058 -0.0805731908850984 -0.238450284480976 -0.0170486247590398 -0.0695436539436941 -0.192486685519502 -0.121332363281353 -0.0528678819383759 -0.133696903478328 -0.0889427880320529 0.124142352218903 -0.338779770209491 0.043784354892818 0.751331689489046 -0.0314757107701924 0.562336927304322 -0.00604323455964125 -0.0116427611774315 0.179543001555759 -0.284077079519507 -0.318731425727179 0.150397487688655 0.0435818806984567 0.201491934188699 -0.0658550459938561 -0.0165741919437576 -0.0659218811200355 -0.366412552533962 0.0149998731645584 0.0303274077448619 -0.131312397203426 -0.0616966444151558 0.188273121328628 -0.293319153235066 0.0441575903011026 -0.207970666646266 -0.310784830246145 -0.150412078674234 -0.158436705058984 0.312698013329101 -0.229456635112703 -0.385639675511784 -0.235288788313556 0.366897913740985 0.797211840003124
Candidatus.Falkowbacteria.HOST -0.0811504514278224 -0.0736571172906443 -0.0825432033843903 -0.0819965431445976 -0.048200876190839 -0.152007650701186 -0.0765205333212762 -0.101776075029343 -0.0773518017854126 -0.133269658163221 -0.0898401175358202 -0.126269802821299 -0.0654844190572035 0.290379093741411 -0.113275505128377 -0.123010221852011 -0.0986115954294041 -0.0692997479315583 -0.0527256753261429 0.25506700686478 0.746760400851263 -0.16438118666608 -0.0780230900323498 -0.149124668960813 -0.146466980910788 -0.204027732631444 -0.0678658454942949 0.383529683821603 -0.138990546948493 0.501083553679043 -0.173029961453052 -0.119821011105446 -0.194836546495524 0.0346596654698887 -0.140697059606371 -0.173633103002831 -0.210242079978189 -0.0715897562611129 -0.0571589556780784 -0.0191660355388067 -0.100516784879057 -0.251823643843106 0.334576191640962 -0.0317988253278826 -0.311021115125058 1 -0.0656975788593174 -0.0604673879197963 -0.0298116091306725 -0.0808506123508249 -0.141787956463108 -0.0988202070902336 -0.106667485016816 -0.0655951016080972 -0.0643882769250842 -0.0843916177742334 0.845422812632334 -0.0658371427215855 -0.213906418437301 -0.135108809776666 -0.127596462768254 -0.147766538662119 -0.171160061674416 -0.0573519363453606 0.644923827184822 0.816978287994375 -0.164022075090788 -0.0924993676799535 -0.0964190031153882 -0.127105740577343 -0.118624077294992 -0.0624150602206816 0.344306609022932 0.34087995801123 -0.0134362834341789 -0.212950067987524 -0.015111065117919 -0.163977990352586 0.088863763110044 -0.119798293195171 -0.144732394305493 -0.197438591627999 -0.074587466605877 -0.0167871827916559 0.213726632288446 0.0373219378427522 -0.126054247095831 0.436441763410279 -0.0562505590721598 -0.448894922294754
Chlamydiae.HOST -0.075817562279435 -0.0688166606500531 -0.077118788044036 0.389711206424109 0.523646981644676 0.27270940515052 0.710080184287236 0.122883616744688 -0.0687173233215891 -0.124511699318592 -0.0839361776381751 0.564004453506769 0.103359412078546 -0.178139461646866 -0.105831483543179 0.156740777073725 0.00420653232471369 0.296387454497284 -0.0492607508945361 0.184670106152349 0.0154192960844358 0.0507852929825376 -0.072895718799828 0.49878403142504 0.484003054493464 0.308397164679608 -0.0634059685051378 -0.171905580826835 0.340375800222685 0.305369107128083 0.178804632377634 -0.116110345875993 0.141630324833181 -0.0650079611333786 -0.0148503064463723 0.402347148313733 0.0858095206061341 -0.0524716587685926 -0.12211059416932 0.238582630404512 -0.0720274376973346 0.263000210303152 0.126780046343202 -0.0361403500253197 -0.0805731908850984 -0.0656975788593174 1 -0.0564937085231311 -0.0278525071906133 0.804123334575484 0.161449751303517 0.715794595289643 0.189183546789451 -0.0612844489943613 0.598077825950028 -0.0788457318952947 -0.0953488897699619 0.00376075459929497 -0.1340759991128 -0.12622998910676 -0.0283533095475275 0.652748447732191 0.352317532899977 -0.0535829921978692 0.288705410894617 -0.0643450625278294 0.213113766399245 -0.0864206723005216 -0.0900827246798982 0.509914703763656 0.462269908242602 -0.0583133874451103 -0.106721923510358 -0.118447521201209 0.335460798951737 0.278540892503081 -0.0690601326365698 -0.0604555562722937 -0.0518083739944584 0.140821079544112 0.34099735851822 0.0260702444741129 -0.0439284939925656 0.0889351775705657 0.155595388825354 -0.0842358116926288 0.00922499355844717 -0.0169289878680414 0.234538871073103 0.12349309788334
Fibrobacteres.HOST -0.0697817184298523 -0.0633381592917194 -0.0709793534788981 -0.0705092773393472 -0.0414481978995882 -0.13071221285624 -0.0656172861890683 -0.0875178053311254 -0.0665152387603453 -0.114599310263358 -0.0772540099935914 -0.108580096248828 -0.0563104112397524 -0.181402151988047 -0.0974062283670502 -0.117361450774226 -0.0796952119344045 -0.166698368152679 -0.0453390975021893 -0.173367294790145 -0.142242440170038 -0.141530300030024 -0.0670924832070346 0.0434997501165008 -0.125947760503561 -0.138771390147619 0.0824170037937111 0.140174938786258 -0.194510389734696 -0.0200139114610363 -0.200678319531828 -0.152109441847725 -0.167651725666825 -0.216448800133697 -0.0522322842641365 0.543998028827921 0.0475382989254454 0.622348266076928 -0.161929161994024 -0.291558061311901 -0.103532891664026 0.0259713276311607 -0.291014717982568 0.00543263617234343 -0.238450284480976 -0.0604673879197963 -0.0564937085231311 1 -0.0256351662584119 -0.0695238851624192 -0.121924241708661 -0.0849760382723656 -0.0917239556169856 0.830407849732964 -0.055367832606155 -0.0725688151543941 -0.0877581549510101 -0.0566137202540386 -0.181779450685587 -0.116180806826607 -0.130443236096778 -0.127065257344195 -0.147181476135391 -0.0493172447354575 -0.115358360105335 -0.103626205131328 -0.164531846326242 -0.0795407137830029 -0.0763920919618476 -0.109298923711779 -0.10200549491906 0.190362425777511 -0.0982257803178151 -0.169454843045475 -0.157735748641597 -0.0450661458583092 -0.302251294766218 -0.141005573599977 -0.162629842421223 -0.192582245535817 0.588372778914262 0.0955634197740022 0.467442907615285 -0.201592235634061 -0.230144369360491 -0.166836791225579 0.106990696334694 -0.282331339857593 0.189700426884283 -0.167180167127322
Candidatus.Latescibacteria.HOST -0.0342210018787812 -0.0312269557660657 -0.0349942144857889 0.65475640693833 -0.0204347751318815 -0.0096404864001097 -0.0324409018043767 -0.0428447872068666 -0.032196830520608 0.131957400592824 0.777762717959288 -0.0531928524091135 0.670384458457663 0.0702121139084305 -0.0480231825264747 -0.0124969368263839 -0.0414376660448397 -0.0820564913756266 -0.0194935324417077 -0.0816022799555859 -0.00799045374156124 -0.0553027316176935 -0.0330779111481928 -0.0552181129017757 -0.0619571297179947 0.0061337223787758 0.561842791305947 -0.0737980324990477 0.172407312045693 -0.0933743436020904 -0.053686810481767 -0.0497011757912661 0.142548662001685 -0.0220754813003887 0.0226442743803187 -0.0692758715682456 -0.0792414374719573 -0.0303592854929549 -0.0822253308171397 0.025390966858573 -0.0379445601098552 -0.105297780987599 0.138353390215385 0.181462701005654 -0.0170486247590398 -0.0298116091306725 -0.0278525071906133 -0.0256351662584119 1 -0.0320715101885336 -0.00386638391953567 -0.0418855741093703 -0.0447600254139197 -0.0278090619308938 -0.0272974282642497 0.823988072042394 -0.0431750065844411 0.69831423275831 0.0334999052797928 -0.0572794182244982 -0.0488158821280743 -0.0616987136095424 -0.0725633566914371 -0.019980566630515 0.00113329884453337 -0.00992646130050724 -0.0332813129621108 -0.0392151331626691 -0.0372153028324604 -0.0518183773729422 -0.030365762968314 0.808868088212547 0.00431116540283021 0.0482386905815615 -0.057685588536634 -0.0865866489493331 -0.0944391114652378 0.336160086083229 -0.0198473568979918 -0.0483656885699459 -0.0598124422156281 0.0317197037894112 -0.0316213776221251 -0.0909252645416913 0.134079313889958 -0.0323964924478501 -0.06891893264776 0.164266912326614 0.198952940830493 -0.00678021091835448
Candidatus.Parcubacteria.HOST -0.0908649809305432 -0.0846891049883283 -0.0949061037769051 0.44178479491312 0.762957772371678 0.358753685667544 0.870550844964978 0.143986550785712 -0.0830509151380936 -0.13271597575401 -0.0957419116927326 0.559134298605077 0.107946497057469 -0.160919817256237 -0.130241333075378 0.172524489306464 -0.00534244119095568 0.355439771856242 -0.0606226583054641 0.246544754280034 0.0164785607710781 0.0997398185346082 -0.0897089908798636 0.36770107260555 0.546464717098624 0.334244068725337 -0.0755390613215454 -0.211555307177087 0.427290714263994 0.290133049968174 0.225373688238576 -0.136991027018068 0.182536915293374 -0.0793091701371908 -0.008208797785131 0.420842846192556 0.0748206743240505 -0.0681122284824049 -0.155529416810513 0.275527393636859 -0.0880500858974318 0.258598531869809 0.164915844480179 -0.0265908966318457 -0.0695436539436941 -0.0808506123508249 0.804123334575484 -0.0695238851624192 -0.0320715101885336 1 0.183314900050482 0.856966891092883 0.186407440386277 -0.075419601677974 0.706649101415933 -0.0899766899546931 -0.117340947090007 -0.000966281786172965 -0.124518424807628 -0.155344718839241 -0.0455212783217188 0.717693224886833 0.386497019229551 -0.0659418171263824 0.339496787515694 -0.0699600376620549 0.289838699995084 -0.106353451627635 -0.11086015008554 0.606322968141723 0.616941137186949 -0.0694985067183974 -0.127266264779128 -0.142214443846845 0.332316261990564 0.317244070578041 -0.0718056735746588 -0.0358727786634736 -0.0692089426061215 0.159998126601175 0.37440959933291 0.0104125278284025 -0.0612568528969145 0.0729766930875337 0.218706911982491 -0.0934346488727155 -0.0160508949214962 0.00227819418561404 0.313513247501574 0.159254996986992
Calditrichaeota.HOST -0.156983585771281 -0.148519532281095 -0.166437113079772 0.0582646333890444 0.157738794982194 0.928321681554703 0.16575895495073 -0.11792211192545 -0.148180615511403 -0.244906568719798 -0.0810744681253937 -0.0151948734730008 -0.0305595987108468 -0.183914709928796 -0.226648710215732 -0.0533085439551102 -0.121447815577136 -0.18246054290674 -0.103636277346815 -0.1932945933824 -0.0177068705267832 -0.161235456956369 -0.15732292092026 -0.0909304635725889 -0.0496237157070296 -0.0623885845715947 -0.100157885823744 -0.140434814413991 0.0422933648484584 0.237131169937833 -0.209234143923914 -0.0845576468893448 -0.208152763004215 0.457520866038379 -0.23551865739302 -0.0673044795127896 0.300636001647517 -0.132800926530187 -0.183101073196172 -0.0240093901376824 0.616180343044132 0.0941159323086533 0.217880367350379 -0.14762387443178 -0.192486685519502 -0.141787956463108 0.161449751303517 -0.121924241708661 -0.00386638391953567 0.183314900050482 1 0.12703369544025 -0.109766310935828 -0.13226357708684 0.131942879272235 -0.0718827829701089 -0.096935242050857 -0.0640094266717424 -0.119152052299535 0.00637340288640497 0.103981535218924 0.38141723660026 -0.148510868658324 -0.110908021375242 -0.0732026218275575 -0.209824779604504 -0.168585021491092 -0.0922591968670086 -0.188961969595849 0.0182654797729404 0.114188556733386 -0.0747228598477738 0.367780224212056 -0.277612149822084 -0.134615079853692 0.268563682396264 -0.134486223351121 -0.192866868304531 0.624929381929543 -0.281554492070205 0.0192245596537801 0.543468291872937 -0.118439516030089 0.0911191526083525 0.139574850505418 0.667570375123869 0.496683089553311 0.396227382107563 -0.0649887132677824 -0.11670950388378
Tenericutes.HOST -0.1140423640508 -0.103511830645371 0.136681064757632 0.393820883036785 0.553035454341838 0.27488119585584 0.915347889809663 0.39375231279891 0.0893707784476396 -0.156758800614738 -0.123586339353861 0.729892990619217 0.0998644577939112 -0.255368441882232 0.11230183489026 0.10674756053918 -0.0322856233169152 0.507319976804578 -0.073542720858651 0.309500232003499 0.0755249655535345 0.275456217726539 -0.10964742008554 0.349228302378008 0.722540267372033 0.416137728517796 -0.0953397118319356 -0.22447557062276 0.545087730743607 0.251280270905361 0.398949512741199 -0.144070398045379 0.39196120760476 -0.119908010545761 0.0181152247217308 0.468970529813041 0.143777347912009 -0.0781012163328907 -0.0427091568856941 0.341770556323329 -0.108194533856711 0.281411423433895 0.17020388847606 -0.0712429719052495 -0.121332363281353 -0.0988202070902336 0.715794595289643 -0.0849760382723656 -0.0418855741093703 0.856966891092883 0.12703369544025 1 0.429417862782417 -0.0921821176089618 0.813081410298761 -0.116770216378571 -0.1433425869909 0.0189216220028227 -0.188293205243756 0.0671022675421148 -0.0874455138996459 0.657246000687981 0.500019973136875 -0.0797294307965519 0.311788568146299 -0.0671941633686961 0.380793455749985 -0.129991224667537 -0.134636392850494 0.798429875957501 0.755232326230726 -0.0877131413898606 -0.154014278556492 0.0395134627307433 0.508096965704929 0.449702730119691 0.0351856983991454 0.144161861367973 -0.0735270723368122 0.324077701760244 0.417290449600519 0.0717762237798737 -0.0762989322642957 0.262141150749509 0.196184505168174 -0.120547130025961 -0.0548277523043345 0.00681700486140733 0.264888897330862 0.160904857469053
Candidatus.Kariarchaeota.HOST -0.0196943476153844 -0.00938193403821003 0.896278504053903 0.0374786421016285 0.121425507016067 -0.0720935673808352 0.20944150725368 0.991048691743649 0.849630315622811 0.103831236289291 -0.0856188063340465 0.86752612800367 0.0369399188324805 -0.246351071729395 0.679908530242679 -0.111077321478112 -0.112094144021313 0.708346682765025 -0.0799804269684255 0.335609841099872 0.158506672033742 0.718793544168081 -0.11835448319216 0.209623783289946 0.81923956710717 0.283263582011646 -0.101668014050565 -0.110980256401637 0.652392884913833 0.0232578085980711 0.785204664964788 -0.0799140634945637 0.795347207979699 -0.061256775541853 0.118096372379111 0.170583311929111 0.214601021297282 -0.0792496076177183 0.179432486732083 0.519844680969782 -0.0730310248961576 0.319436433807142 0.126922961745204 -0.114936440474845 -0.0528678819383759 -0.106667485016816 0.189183546789451 -0.0917239556169856 -0.0447600254139197 0.186407440386277 -0.109766310935828 0.429417862782417 1 -0.0995022671819927 0.170833213929195 -0.0843850753965791 -0.154809757794674 0.0548609604716038 -0.193675568207447 0.604173810117636 -0.17275446131549 0.0698514472868185 0.652715839409302 -0.086998076895063 -0.0451028183976558 -0.0057561632044331 0.567238459990226 -0.140313782148635 -0.146009359607801 0.845063498779598 0.539228459714511 -0.0926662267336649 -0.149741892218352 0.414053492993865 0.490507259851236 0.575363972463473 0.379481802411048 0.571054680719173 -0.0373666495629035 0.63832078236378 0.130591054418895 0.157392569982444 -0.102911445286487 0.60940455172055 -0.0329969099943853 -0.0892916775360913 -0.118556548382877 0.0552458072246872 0.0237548803498246 0.192106653060483
Candidatus.Bathyarchaeota.HOST -0.0756992995441635 -0.0687093181521405 -0.0769984956138825 -0.0764885564020501 -0.0449630593651939 -0.141796779697131 -0.0710898841168779 -0.0949394298431964 -0.0721558181206514 -0.124317481861686 -0.0838052512187905 -0.117787830615503 -0.061085607861292 -0.207014846143439 -0.105666404103201 -0.127313855505386 -0.0861004416359739 -0.180834608092921 -0.0491839123499144 -0.188123943040897 -0.154304785388004 -0.153532254831444 -0.0727820136524233 0.0287873663248588 -0.136628295545054 -0.148854573785294 0.0715881862287404 0.06996825800953 -0.130861181516406 0.0453973596388463 -0.151705366987439 -0.1652775760011 -0.181868811572856 -0.217911445220568 -0.0645267970195696 0.386256338629425 0.197137910749703 0.405571108118037 -0.114880713124394 -0.311250354870123 -0.120705599812558 0.144748006103999 -0.338805780899027 -0.00608663341734813 -0.133696903478328 -0.0655951016080972 -0.0612844489943613 0.830407849732964 -0.0278090619308938 -0.075419601677974 -0.13226357708684 -0.0921821176089618 -0.0995022671819927 1 -0.0600630973250927 -0.0787227457211408 -0.0952001614256275 -0.0614146378772262 -0.198025707637481 -0.126033091404747 -0.141504993356194 -0.137840557581333 -0.159662658071756 -0.0534994116786487 -0.124645230536671 -0.112413843043244 -0.17848436237816 -0.0862858704843858 -0.0853788368828611 -0.118567615588744 -0.110655694482371 0.174696396134767 -0.106555455132738 -0.183824835666715 -0.161838425447467 -0.0667004108588845 -0.327882600413737 -0.152963030912907 -0.17151546969725 -0.208913472177649 0.406091865889538 0.144016160714133 0.275912081293558 -0.206011676126336 -0.243368745217223 -0.180929862330119 0.174272612649118 -0.311335942940648 0.176720356680202 -0.132431807567211
Spirochaetes.HOST -0.0743065769027306 -0.0674451978281198 -0.0755818702442493 0.344424001683722 0.335874230378167 0.196816959173699 0.927718204956227 0.150812816720477 -0.0665471221294216 -0.12203027745217 -0.0822633945365461 0.418769290555513 0.067628655975337 -0.18550551332351 -0.103722343929335 0.114713206472885 -0.00447777077831261 0.390423747384766 -0.0482790222289164 0.277604994747356 0.0205534501031541 0.0586037277782247 -0.0714429635038328 0.203302763669456 0.464010324432083 0.256588379862358 -0.0621423365928647 -0.16847963555777 0.342922058299375 0.228223805558843 0.195440817325775 -0.109949031880453 0.134051928721067 -0.0656842078662965 -0.00736484487942397 0.466896804855035 0.0610989515494876 -0.0528111809033414 -0.127063859620098 0.223301729176902 -0.0791785525585976 0.200548661401321 0.152843039564274 -0.0127215174958518 -0.0889427880320529 -0.0643882769250842 0.598077825950028 -0.055367832606155 -0.0272974282642497 0.706649101415933 0.131942879272235 0.813081410298761 0.170833213929195 -0.0600630973250927 1 -0.0772743974402213 -0.0934486601424724 -0.00261472852523215 -0.144269354551801 -0.123714323053836 -0.0414538518472175 0.570669254983673 0.397723239315469 -0.0525151246060223 0.339344338216235 -0.0637365043329585 0.22902624142669 -0.084698375141853 -0.0882874456496473 0.550924908413417 0.839044918049552 -0.0571512467346121 -0.10459503811666 -0.114877441735483 0.284075819832899 0.294911193586006 -0.0418058303969447 -0.0668380752789658 -0.0509580632921953 0.150608795554129 0.432598540858134 0.00686248230560115 -0.0465414171748726 0.0623310192746284 0.175749206321728 -0.0867541327102452 -0.0203551043713929 0.00837364163623956 0.228135760598628 0.100014252381204
candidate.division.WWE3.HOST 0.302108278970563 0.303897742494452 -0.0588425200306163 0.547604550614099 -0.0578473884007096 -0.0810090924895996 -0.0918298863693202 -0.0774738860121008 -0.0249336730356597 0.426273618413394 0.992070884342783 -0.0998127391418266 0.860971302408401 0.102369723535106 0.108928672410064 -0.0705740029175744 -0.109625019239311 0.0357664894774099 -0.0282353998419747 0.0175405119789441 -0.0494117847213643 0.0872005678685771 -0.0936379657385292 -0.0148933164512718 -0.0012051950942918 0.191545847419178 0.436749707163602 -0.0877645088463688 0.260218678887144 -0.129663325470767 0.116910729637455 -0.0143745701684115 0.253575096915171 0.0791242653775984 0.0716872319546286 -0.148334555562999 -0.105287927331573 -0.0768110885028809 -0.00697034122296175 0.100697200230067 -0.0223986310237309 -0.0160431846558615 0.198837218736558 0.21133323214365 0.124142352218903 -0.0843916177742334 -0.0788457318952947 -0.0725688151543941 0.823988072042394 -0.0899766899546931 -0.0718827829701089 -0.116770216378571 -0.0843850753965791 -0.0787227457211408 -0.0772743974402213 1 -0.104126208864888 0.885796517459292 0.104000999945526 0.0907432800361191 -0.0939325319427963 -0.115077318359075 0.0227172620913877 -0.0268251165690291 0.0153980104022037 -0.0305888191481513 0.17546846610529 -0.094698680173686 -0.0713234734237072 -0.130827146455816 -0.0928070251881726 0.637898741479153 -0.0785174692051799 0.189330205856366 0.0369957044267832 0.0179641520939421 0.0416157214893985 0.410966228648386 -0.0396975137027862 0.0550605605660103 -0.13539118290244 -0.0536710765288629 -0.0895147659451711 0.0335207467496727 -0.000950702865720093 -0.0243358337341309 -0.0975570623293355 0.191915492728176 0.191048969550823 0.25105900583691
Candidatus.Rokubacteria.HOST -0.115161680056284 -0.106900809424924 -0.119797455818139 -0.119004071223903 -0.0699553942555082 -0.0954365585603077 -0.111056571999598 -0.147710706051626 -0.108256959011206 -0.191281636262363 -0.107244315122577 -0.18307289560683 -0.094666773604463 0.400730780806082 -0.163148201433702 -0.170055449867572 -0.0778881326466701 -0.130124703649744 -0.0719319094326063 0.251488322481796 0.813289779213537 -0.236022764594329 -0.0675168722860795 -0.202263970687355 -0.211596016631342 -0.2373139353107 -0.0920420129451303 0.471116487217729 -0.225046721299052 0.51859957974731 -0.248886571450256 -0.0991841214832786 -0.273966321274361 -0.0285507270504181 -0.160043524550803 -0.230529418924315 -0.310466440679563 -0.100083603534719 -0.0867618335516484 -0.0934368839815263 -0.127769968912146 -0.316006295226346 0.306051089511899 -0.0175084034296839 -0.338779770209491 0.845422812632334 -0.0953488897699619 -0.0877581549510101 -0.0431750065844411 -0.117340947090007 -0.096935242050857 -0.1433425869909 -0.154809757794674 -0.0952001614256275 -0.0934486601424724 -0.104126208864888 1 -0.0948147866953953 -0.214809300705816 -0.195060403251306 -0.0974085052849845 -0.0677564662145388 -0.231488163388912 -0.0777205678363118 0.754581701734449 0.912001240209654 -0.238637569878784 -0.0548710560981442 -0.102912616620934 -0.17973858277322 -0.132623653707751 -0.0850559200214295 0.377265463847666 0.349670157937284 -0.0324633143225678 -0.311893730606838 -0.025302115265528 -0.215251662195618 0.0562880042322262 -0.167073908842344 -0.191485823180599 -0.279286302513822 -0.0940487519166956 -0.0646254069590305 0.203464104437403 0.00432584649215387 -0.167372073600495 0.429427773031109 -0.102007508205893 -0.51713199201468
